oof_Q1,oof_Q2,oof_Q3,oof_S1,oof_S2,oof_S3,oof_S4
0.46932578712045403,0.5610590334773156,0.6120512146243404,0.8993035504669005,0.9050369696275896,0.8617171023560668,0.6952811510385728
0.7645875864577782,0.7818151753360999,0.8314000654831781,0.9322645126753317,0.8701647921483325,0.7834386268810626,0.6717730437405824
0.35155997564772645,0.45029333648987246,0.598269605335356,0.7337772563078635,0.7674017717149538,0.7792866701127387,0.6066921514992464
0.31634534262634617,0.6773476538273869,0.5150349695819206,0.7785880098261203,0.8959220716297688,0.8152449636640482,0.5681796886281488
0.4986299111559307,0.6308207229093012,0.7409114310561936,0.8657663123609703,0.9152551416032101,0.8136130386194733,0.6806797664265904
0.6045552334450197,0.5106537100656954,0.7814772618429227,0.8485446290408293,0.9039475676544739,0.7316935323305938,0.7352066869159561
0.6629177258727503,0.6009916862268063,0.7995776936225968,0.8559126400098946,0.9058540478975805,0.7023409276092875,0.7144532310041544
0.3897870632002459,0.5171050694016927,0.8597317425939965,0.8555804281742041,0.8917937674836957,0.7795966931101022,0.7665307679175972
0.6651443446680911,0.8283091324663103,0.8239790707839717,0.8527643967957665,0.8945418288046589,0.863965832292902,0.7269839504932001
0.6275470915159111,0.6926450370528764,0.7402982093971807,0.8497533252076526,0.8706222912703795,0.8231429526514403,0.577308971220927
0.4827156790034175,0.8287067419057038,0.8151190286031628,0.9019943759063147,0.8761824197055471,0.7405707395091747,0.759808002548611
0.7596626462709042,0.6487445844588469,0.7917433430654583,0.8107637194289774,0.8834032810104531,0.7149867426606243,0.689424193734112
0.426173331280456,0.792085973015173,0.8034098977809241,0.7022672094840179,0.8692182915243298,0.7257833172004166,0.6897083599042421
0.3223480082037781,0.617785251269237,0.7515750222020343,0.8496341568098131,0.8963347026957553,0.7783837400042618,0.6355481302619957
0.2540819163109466,0.5339198046869946,0.6362449572742148,0.8514533006908309,0.8778146261766065,0.6985501579013395,0.7325107416890463
0.43813478764029695,0.44179037239880903,0.47027178641736184,0.9423470291522433,0.8927114190807579,0.7950671798524117,0.7007803399849099
0.5717791123522248,0.4142638104714962,0.5206470922738762,0.8672504078405648,0.8711473102005565,0.7725133781603675,0.6546165780082606
0.7181123012286569,0.44096424721394634,0.6704377950716698,0.8287595421467149,0.8348257194236199,0.8221193323080052,0.5146078685711587
0.22439874459490877,0.6479213442196787,0.5362046330099812,0.6426819351804521,0.43140091552136806,0.7510745591763467,0.43832043539783067
0.7435013073118208,0.23422791264835263,0.30546139706897557,0.83197436947426,0.6543609029517422,0.7364500331302771,0.4625211420597021
0.6041556212546254,0.2926835925396445,0.6214514697489275,0.7405523917270174,0.6698674818459562,0.6672567845752753,0.47744724975368724
0.8153510767591696,0.7170620479817424,0.6839576450953357,0.8179029447637952,0.6485243405520846,0.448321156436349,0.44261285966508296
0.7790246139121573,0.7658853368730391,0.7822930620947051,0.7408133647554576,0.5095243883233294,0.5696099297625599,0.2845498432472252
0.8564303209773568,0.7581037050896257,0.7622465910883346,0.7999952695523875,0.6947233781662048,0.5734875518250653,0.42999200113672315
0.8509079928019686,0.7595715311887209,0.7836559182389494,0.8891958731819797,0.5360932274563905,0.40169201247171515,0.345818247112405
0.6198484543519538,0.6915390205391652,0.7702958434460144,0.7644229552804508,0.5372159433220028,0.5334528108796279,0.33407541528525797
0.8344044121087001,0.7879239885808197,0.7919313602215012,0.6950725053855851,0.5884663483669168,0.5052757345131357,0.3064106975102381
0.7835041787393466,0.661923354373775,0.7620171591669345,0.7925531241918491,0.7047030716866015,0.574667926245173,0.4204210429652763
0.8396430202752677,0.6259601367497822,0.7401622521198379,0.7497338023010071,0.5960376288919721,0.5686954890976218,0.3671666796119119
0.7171330038496965,0.7098109889306958,0.7139710181972443,0.7947099235544186,0.48263961660353216,0.5039310799229832,0.4313513246085967
0.7443039133742069,0.6773079944360719,0.7424759125980798,0.7509623986644179,0.6475592033598997,0.5155405111010295,0.4284480977780245
0.6627749702417316,0.8409423930416473,0.8404218764569754,0.6014852420399691,0.41324097979206786,0.5287428094404083,0.39762601887794213
0.7686608043902854,0.8189975353150201,0.7919506695016665,0.819288055741181,0.4567085427008808,0.44773645895189734,0.3120875317604209
0.7514453056554959,0.7684286937301774,0.7743150895969576,0.85306344453576,0.5722597912150101,0.5567691294069609,0.4763189112343685
0.7426038993057882,0.7034651171325207,0.8112264827077209,0.8440538045892587,0.6073896111803955,0.47993558163911365,0.5075280640123925
0.8240760568432545,0.8361812963159303,0.8213504063793968,0.8451915035804578,0.41662500696016347,0.4269207497624256,0.35784230801902134
0.758956600672169,0.7160515741582563,0.660325904949561,0.8165676346085701,0.5933791321116836,0.5913231477769888,0.3358785989195977
0.7975875873147996,0.7186404872346083,0.792717986985019,0.6933333817899708,0.6217142919660471,0.6737498384085115,0.43694790768261493
0.7747561448820741,0.5775538315733122,0.6617073869104261,0.8343159396704198,0.6359640145514337,0.6350069607329358,0.5173063028127131
0.7243474785950976,0.69828729459679,0.6620097755898324,0.8388953951954882,0.7262346891463993,0.595379284602597,0.3617755347355417
0.5645876736157811,0.7603867161966936,0.5877997022725938,0.7976864619285543,0.689836987782577,0.4335104320238325,0.48510955500340347
0.7786880209242426,0.7906340197590792,0.5988407868179862,0.8234753111333293,0.7460447791703263,0.536392627353137,0.41925236098020674
0.7978308382635143,0.7806018948076423,0.7755864568986305,0.8905038123288738,0.5679330175183304,0.4342489081020685,0.4794109187687204
0.685661425417486,0.7426169224122567,0.5581319310428603,0.7504700776986656,0.6047864199893292,0.5689195216050502,0.43031915383630437
0.6579395267015026,0.8481711340034351,0.7151210320711987,0.7948225226517435,0.6277238567346664,0.5354244844946893,0.31391425961325414
0.7869881347013932,0.8219059436079436,0.7045032634056348,0.763183260479336,0.6644859204705567,0.5019429196386109,0.3337755621796779
0.8073747471427498,0.7876460502788968,0.7311174424279931,0.727729632917609,0.5811293402057384,0.6177403912805096,0.3300843430101639
0.8102393202391045,0.6874167974262533,0.7065593296597247,0.7784343040070596,0.5878963785750363,0.520243863040804,0.4193727597036819
0.7735553140951483,0.8357008991860577,0.7441871818180729,0.7633808969232285,0.3626107146332708,0.3872581737323243,0.3031827561896888
0.8155390301325518,0.8240650524081405,0.7770590595725687,0.8221359929764356,0.5724585322658762,0.5459334298114389,0.29517789734808886
0.7081450618687009,0.831360862043881,0.7769568453851946,0.8124167809829638,0.483166859145031,0.503205865923835,0.3735405300435395
0.19349713660052686,0.7239798684418272,0.5113271156178412,0.6248544377085868,0.35691010321382444,0.5064607842795553,0.33826628871026426
0.310728051482065,0.6327235599846341,0.6260954482601278,0.7543439101405183,0.6885374601793828,0.7561699618595534,0.5786056414821095
0.737538378045733,0.7107038246516881,0.6381287833726619,0.7999876697512084,0.826499467003572,0.8148070862437649,0.707251088665642
0.33630775674339086,0.7383858071325121,0.7965863842830271,0.6904688780526783,0.6444351005680475,0.7471785589592627,0.41315911362242425
0.515183375722355,0.686694810807067,0.8726221786019406,0.7323556286791759,0.7973942910996068,0.6766023676478993,0.6486637861739007
0.5361522553674806,0.5921433352285581,0.7145088060919939,0.7753118540302129,0.8018313173227316,0.7676940396441957,0.5687771029202099
0.6759558678964936,0.5008458928843843,0.851523461390116,0.839578825069874,0.8216945861842129,0.7408704066444478,0.6569731939119732
0.7418831988582326,0.4702418215978102,0.8215378540275171,0.9016255012941491,0.8881575115142466,0.705516574771634,0.7996289883858791
0.797894604431564,0.48178511169513777,0.8418025498871087,0.8205037742778287,0.8871809510183067,0.8176674038378541,0.6096240251948873
0.7895664386905767,0.37830833832917465,0.8333182963497188,0.9127474867331276,0.85540161248383,0.6181053394999878,0.5957831021371573
0.8307664051836814,0.3884184185687539,0.8369420741621337,0.9070747776850703,0.8405345478222994,0.6777812284575446,0.6174299686501596
0.7889090579857999,0.3559424449741332,0.8027465251342862,0.8562019401413417,0.8266131002929202,0.7437271520505732,0.5882773398502082
0.8437815506377906,0.42775669985219755,0.8417288024598288,0.9157228743428255,0.9203256744090014,0.727361801640105,0.6846687119510613
0.5576656187397044,0.31627245352880184,0.7567971506306292,0.8368399548257325,0.7552694992434682,0.6884618676827188,0.4989474807901873
0.7146776930931603,0.6548274500027018,0.8516504895220289,0.8173396267361567,0.7909313608127677,0.5413372031575439,0.3795926867262721
0.512974201812582,0.6041282923932458,0.794323994443498,0.8234644500999375,0.7839840830015012,0.5473487745471264,0.45806391186552087
0.7000870850494814,0.6767588356622544,0.7928806858253243,0.8409230088851403,0.8231557164094373,0.6768360831987476,0.565691721188877
0.3068917125600962,0.7052588096261874,0.7195685679176296,0.7116345747526842,0.676866434587182,0.5969263222051393,0.5112255712788899
0.6040748222548453,0.6763055953852491,0.7795323291298006,0.8708676247761934,0.8455873611859995,0.6713846776137037,0.5481337456956489
0.6602045879673087,0.2574892627823362,0.6132507545307293,0.7736027456179817,0.7616632833446718,0.6491843542383803,0.5863828292399462
0.4712634446705183,0.6093397040644977,0.7226859213841366,0.7823547994640091,0.7446691555490343,0.5169385917638604,0.40171083443051636
0.6207916070855988,0.3916594581967343,0.6059683449431358,0.8222356664131709,0.6990586462911986,0.3891379862205679,0.5216251201062638
0.4378919631253429,0.5931769654677014,0.7180355611283247,0.7373058620464704,0.7726399490771065,0.612231557727478,0.5389779011176399
0.2941728118331831,0.45577309528762905,0.6593609066071372,0.6905397103775567,0.6586732289839876,0.5127243364134558,0.33389004331988825
0.20253612721165737,0.4275252715221331,0.6430934569629417,0.7131541633093553,0.6493914548260464,0.5486319710524159,0.49186982571379306
0.384005935530824,0.4938244018880149,0.6455030042883955,0.7252149213123981,0.6985108925661578,0.5847674397488517,0.5195406586949975
0.6275338795759987,0.22216289367641115,0.5817499003780905,0.7864658910678541,0.8121140056250964,0.6324422529870717,0.5627371080635175
0.46979106822354944,0.47202459286045984,0.5965825133227793,0.7932842747087938,0.7133011470972636,0.44853969817795236,0.4036741847725614
0.5048202900951229,0.3914846020278001,0.6936677288375864,0.7082057382313266,0.4794757402314902,0.5566632906740787,0.2585582904378829
0.40366888075944046,0.3645323435909916,0.6938714092702352,0.7797546794327319,0.6323691073651083,0.45143982980121894,0.44812923996631
0.5120221654978079,0.47074866649800545,0.6181263078348819,0.7774960889780762,0.6571288807042703,0.4953552998038405,0.4921854505298664
0.4636683574402349,0.4085195223160979,0.7716588192730296,0.7285765680205522,0.6966396079039184,0.548902679019479,0.5787883141845709
0.3535552150378905,0.4261198575263974,0.6409113159859604,0.7487748834097925,0.6550688717987723,0.7062035349178202,0.5538350266560075
0.7582105169781415,0.4979250321193181,0.6451732010195932,0.7433318480994775,0.533722034285038,0.617261679882823,0.556703300052717
0.4883998077381498,0.5219864326133918,0.6083432256181329,0.7805683881009999,0.485658272600984,0.5086230466531617,0.4397324712374928
0.5549710855860135,0.5802422650084964,0.6560627736379988,0.7994509405905762,0.6343651751535657,0.7302908344232621,0.49769124178041024
0.5162527174045957,0.5776366630264129,0.7104302905165784,0.7539646983752599,0.7118830488375447,0.6576652721235744,0.44857060513413394
0.23097944804767417,0.7211846626332925,0.6602881710375006,0.7518145399482725,0.7529974752105775,0.6921553992621071,0.5114813567537647
0.3899716536810814,0.38614799456424725,0.4996450414293804,0.7356084899172372,0.6712314684775912,0.49514818296831303,0.5100079810948739
0.43183510876833353,0.5061192928529255,0.5101620729816728,0.7204917173207216,0.6982791219619158,0.5872893999625245,0.6357407397246003
0.24481381658915846,0.583060323171914,0.6160784437011358,0.8575651055858279,0.7876693235010311,0.5639657769367992,0.6329726375624385
0.29108555514930684,0.7440672173748866,0.7502852686367458,0.8100525038933557,0.7718527289010656,0.7855563240294324,0.5250894250778436
0.7267839560460727,0.5758168954967516,0.7409273216169401,0.7828548817550819,0.7371971543736517,0.674496546963971,0.5806463485207429
0.7032198382223239,0.7929613537080648,0.8652093282619607,0.8130598491196719,0.7606368384736658,0.5211507864261321,0.665300305165176
0.45709692950160485,0.6916640249454236,0.8010901815466835,0.7713668752157197,0.6359898217478006,0.4785491449121391,0.5516524656794641
0.5015089787921414,0.5408466825595529,0.7430416707082267,0.809786173504806,0.688100538456848,0.3957438576222494,0.6268199611129432
0.7556425668962233,0.4842211900137936,0.7915419898358005,0.7953475121810487,0.7328740788903462,0.5626199707000137,0.5897909176620433
0.7842132863672626,0.8597397102295015,0.8404952433070442,0.8217087726346656,0.5242410834178141,0.3819120612054127,0.5487200642073382
0.4993776877873091,0.769116067168702,0.7497989346909018,0.7854169021117536,0.5989273851311744,0.41506624605866665,0.37317013812737493
0.7468622023010776,0.48163471167501726,0.7885060065355793,0.8232278301008381,0.7025930316704606,0.5640129641029183,0.6676241101462594
0.7570331529716438,0.8043302162153123,0.7691961977247146,0.8487735953081463,0.591051393228214,0.45014061253387017,0.5676005855114997
0.6934949761036505,0.6885641336385631,0.8582506333348654,0.8559248750559557,0.7275045185679562,0.5227967871887064,0.5147435994186389
0.6503942820789033,0.7138143332161563,0.7008106705271011,0.7708399429292827,0.7392451101895271,0.5212841291497531,0.7233207472876568
0.6461864188787744,0.492846504742034,0.6174108278222004,0.6759205781832274,0.5306296092950107,0.552846811675033,0.5113086983278491
0.7325421147665028,0.4346878378562469,0.6678023180872144,0.7065392800678695,0.6516210539408647,0.6582607784290876,0.5886040638141701
0.6880250507272107,0.7383498570289371,0.7577831669402526,0.8142638324794678,0.5890027169013908,0.36257564903455636,0.4730352941884255
0.5278877607283861,0.7549892849311226,0.6658668466746407,0.803269198050923,0.6655732967417212,0.4910670984291168,0.3283035013638901
0.09590894889585756,0.5016831133883775,0.44824972339959795,0.4501235958543899,0.3782387097854662,0.5288340207919279,0.4622695510715896
0.4804929625590814,0.46654330743561023,0.5629243858263718,0.3196463259952307,0.277262067694128,0.49338305034192187,0.3787325826878695
0.6304730429490633,0.4796115134425119,0.45052753520258426,0.5708448416146283,0.45057064581374945,0.4529893113867285,0.5074194183037561
0.8026157983273278,0.48411219396812566,0.6987658656283957,0.7522374990293134,0.42188852735517834,0.38008630469956567,0.6300909687147599
0.5823460394561898,0.4790309229208064,0.6785938555277196,0.698600906381426,0.48343990279024973,0.3029843647736289,0.5387255193708069
0.7100705823890378,0.5835526377058824,0.7051381435289501,0.7058146082687098,0.33946310032886096,0.3560646700879386,0.40571067326579646
0.5586696703172048,0.6654461746313007,0.6226003565420033,0.5744097159088104,0.2724732539625603,0.34329388499462177,0.4509203859045257
0.5063840602615562,0.5590279507041667,0.7342497292047339,0.73754524594457,0.3234595464552906,0.34803490653233476,0.5924999063915789
0.7431725049856877,0.3720885494964818,0.6899758410874014,0.7699566542988664,0.2731180863066202,0.2416534885300953,0.534494996212085
0.6348804266609482,0.5027646011057929,0.690817945235855,0.6505727527166197,0.4982963956691385,0.2460055139668862,0.5402890321353984
0.512616235039244,0.5503194158671559,0.5798898987245993,0.5716288450372075,0.3209203848535909,0.3978434983764805,0.4724591871584395
0.43669960672022445,0.5497185884804225,0.6366869265177353,0.545208132035473,0.3557914947109002,0.44594665847274595,0.3956325258772705
0.6349135031296136,0.6015451548385037,0.7520360427127007,0.6247803403316139,0.3685794587219623,0.3874749805035036,0.42907373522162007
0.7734616898201085,0.4324974914035083,0.7985787544803545,0.6201815464742545,0.40276382390086374,0.3241477048935798,0.5752326460000978
0.596528232246679,0.43499436207183667,0.7167931849219029,0.6488882110241789,0.4510447143890331,0.43477125029004254,0.5005160044776817
0.773701705242221,0.5970151118050007,0.7464103850121901,0.6363654771235883,0.3445084882891619,0.36338864035290874,0.5690413594341004
0.7141889738758992,0.5975702087214899,0.7835221452713219,0.7900224105561751,0.4264512249607476,0.224816428377407,0.5659132602058032
0.845807336454164,0.5608526984733779,0.8570654985685224,0.7649300070739085,0.4434078447888829,0.31942357897556073,0.622694337438563
0.6693338278739024,0.4937710163291416,0.7873316897741387,0.7365026115649909,0.5205656745983033,0.45369803949631127,0.5023451191943649
0.7627666339720959,0.7043777233293879,0.7388799904224885,0.7124359330664138,0.5017313499375544,0.3138989661857653,0.49881545395635013
0.5359204669786586,0.5834006226384238,0.704509367646011,0.3480913307087404,0.4559627167903488,0.2479094463593168,0.4940122945269808
0.47846720573875906,0.5585754098623917,0.5871042734096381,0.392262480241238,0.3812582928445782,0.41243706741637537,0.6084274016520468
0.515747244135302,0.331954138033956,0.6461819801166309,0.3596672897755722,0.4532730166063007,0.47077194353013857,0.4865924198538453
0.7323119976053147,0.4243237700948135,0.6702703466870824,0.5255832636592764,0.40147332838101624,0.36277518973155093,0.4397875355237503
0.6368899116677648,0.33616240343398907,0.6841952586174546,0.4536786330457198,0.4745571188851734,0.31623520028132296,0.47534272123728166
0.8009626401427655,0.2824070570571149,0.7171469234179634,0.6455560534404879,0.38400204119429987,0.42699325537935684,0.4389432518506353
0.5963724438484261,0.5213134565846647,0.5848711598489202,0.5748174888704959,0.2918793324899687,0.46029768725227227,0.3298478378544301
0.7473763418925148,0.737428416467909,0.6371506945847881,0.6068197824542744,0.3718855092541988,0.34264224099216223,0.4750286036232013
0.6602821947700328,0.47268367245226495,0.6216020402465556,0.6912422878967184,0.41121225796985295,0.2920848988430492,0.31530901610229034
0.7006305984714184,0.212849334157393,0.7802880205418224,0.555623862945434,0.5046282939144413,0.4136117799593388,0.46794697411307373
0.7632284473951547,0.34421525954191134,0.7301611984941638,0.6674743323833424,0.3281416789172833,0.3377654149559643,0.23306273070634853
0.695325824929659,0.37476447762457543,0.7337236952014885,0.7504846357769587,0.43899293972088504,0.2902758850055273,0.38397104491345135
0.8085296247196203,0.3074916464681203,0.7725636613819454,0.8103842324214848,0.5384693468146452,0.40233093079205595,0.5113982350054468
0.559423315237223,0.3172128610230414,0.8412136088552047,0.6268416589396264,0.4823033164403499,0.26427986521995595,0.30529340964850016
0.5735006392827152,0.3659493475592417,0.7383459567978067,0.6424860716861455,0.40312666249082696,0.35331352132432065,0.4210701261140979
0.5412134088989522,0.39526343620496474,0.7151957988189562,0.4391776960325353,0.33935741473663433,0.3646003894540393,0.30013485938040824
0.600681768828014,0.36069611206996416,0.5852976596114983,0.6516728183652307,0.4260727351291279,0.2756847787651591,0.4204528771744915
0.5860102553862698,0.41174142327115354,0.6595746012881304,0.5921837012103154,0.27770079585127794,0.3557804885501674,0.474771489322286
0.6133769192245622,0.1972859004633651,0.6127164257381084,0.7089752595583529,0.4343030113933426,0.3487489753467218,0.48212446776558593
0.5185472694068687,0.22427350005146432,0.625439530554327,0.5409716852105003,0.4573664753904454,0.33516728017373854,0.3917990422297082
0.6309872396980477,0.4648869610996067,0.534572774324693,0.7102397485849091,0.5139686708755692,0.3567367997902901,0.4150638730794166
0.5477778279573255,0.6827375172304264,0.7141924876410188,0.7230413301452178,0.5476096886137694,0.4911892509695838,0.2920330184843661
0.30254691175345894,0.43432330681805276,0.44647881285140006,0.3629439115176246,0.284443529556094,0.40135584971466226,0.26322194041991565
0.5971767439681538,0.6579959757452747,0.662320850281896,0.7906207628690409,0.5013108026808444,0.46106235929100414,0.4923175260152303
